Unnamed: 0.1,Unnamed: 0,FirstObjectDistance_X,FirstObjectDistance_Y,SecondObjectDistance_X,SecondObjectDistance_Y,ThirdObjectDistance_X,ThirdObjectDistance_Y,FourthObjectDistance_X,FourthObjectDistance_Y,VehicleSpeed,FirstObjectSpeed_X,FirstObjectSpeed_Y,SecondObjectSpeed_X,SecondObjectSpeed_Y,ThirdObjectSpeed_X,ThirdObjectSpeed_Y,FourthObjectSpeed_X,FourthObjectSpeed_Y,YawRate,Timestamp
338,338,7.380040322580654,8.734375,31.168094758064516,0.0,27.45791330645161,3.5625,20.996219758064512,7.6015625,4.25390625,-0.9921875,-2.09765625,0.0,0.0,-3.41015625,-6.59765625,-2.46875,-4.99609375,0.2387084961,65.73687273
339,339,7.335685483870984,8.53125,31.6796875,0.0,27.19153225806451,3.1328125,20.814264112903228,7.25,4.24609375,-1.703125,-2.5703125,0.0,0.0,-3.46484375,-6.7578125,-2.4765625,-5.125,0.2471313477,65.79708543
340,340,7.28981854838711,8.3515625,32.20236895161292,0.0,26.921875000000007,2.6328125,20.634576612903228,6.90625,4.2421875,-1.73828125,-2.47265625,0.0,0.0,-3.54296875,-7.1015625,-2.453125,-5.3671875,0.2610473633,65.86160147
341,341,7.24319556451612,8.1875,32.73286290322581,0.0,26.65120967741936,2.1171875,20.427167338709676,6.546875,4.234375,-1.84765625,-2.33984375,0.0,0.0,-3.671875,-7.203125,-2.50390625,-5.4375,0.2666625977,65.92910774
342,342,7.196572580645157,7.9921875,33.263356854838705,0.0,26.37474798387097,1.6171875,20.22605846774194,6.1875,4.22265625,-1.6796875,-2.24609375,0.0,0.0,-3.78515625,-7.25,-2.55859375,-5.4765625,0.2708740234,65.99854017
343,343,7.1572580645161334,7.8359375,33.80821572580644,0.0,26.09576612903226,1.1484375,20.02595766129032,5.0078125,4.2109375,-1.64453125,-2.19921875,0.0,0.0,-3.8984375,-7.34375,-2.83203125,-5.62109375,0.2778320313,66.060404
344,344,7.114163306451614,7.640625,37.50504032258066,0.0,25.816532258064516,0.6484375,19.82711693548387,4.8359375,4.20703125,-1.3515625,-2.1328125,0.0,0.0,-4.015625,-7.38671875,-2.828125,-5.65625,0.282043457,66.13057348
345,345,7.0660282258064635,7.421875,41.165826612903224,0.0,25.518649193548388,0.1875,19.617187500000004,4.578125,4.203125,-1.22265625,-2.18359375,0.0,0.0,-4.140625,-7.31640625,-2.91015625,-5.609375,0.2833862305,66.19584958
346,346,7.00806451612904,7.2734375,44.803427419354826,0.0,25.217237903225808,-0.3046875,19.405745967741936,4.3984375,4.19921875,-1.2890625,-2.203125,0.0,0.0,-4.2734375,-7.24609375,-2.98828125,-5.5,0.2833862305,66.26002859
347,347,6.94506048387098,7.1328125,44.80342741935484,0.0,24.902217741935473,-0.9296875,19.19178427419355,4.046875,4.19140625,-1.265625,-2.1875,0.0,0.0,-4.4140625,-7.3671875,-3.0625,-5.53125,0.2875976563,66.3279879
348,348,6.879788306451627,6.953125,47.62676411290323,0.0,24.583417338709687,-1.3828125,18.973790322580648,3.6953125,4.19140625,-1.2109375,-2.203125,0.0,0.0,-4.59765625,-7.40234375,-3.0859375,-5.4921875,0.2945556641,66.38922768
349,349,6.809475806451614,6.8125,50.43724798387097,0.0,24.245967741935488,-1.8671875,18.743447580645157,3.3828125,4.1875,-1.22265625,-2.17578125,0.0,0.0,-4.74609375,-7.3359375,-3.16015625,-5.4609375,0.2959594727,66.46357969
350,350,6.735887096774197,6.6328125,53.23034274193547,11.90625,23.8984375,-2.3125,18.506048387096776,3.046875,4.1796875,-1.16015625,-2.19921875,-0.546875,-35.76171875,-4.88671875,-7.37890625,-3.18359375,-5.578125,0.3029785156,66.53159844
351,351,6.658266129032267,6.4296875,56.014364919354826,9.4140625,23.543850806451616,-2.765625,18.24722782258064,2.7734375,4.17578125,-1.11328125,-2.203125,-1.296875,-35.91796875,-5.0390625,-7.32421875,-3.30859375,-5.5703125,0.3057250977,66.59798106
352,352,6.572580645161294,6.234375,58.77142137096776,6.90625,23.16255040322582,-3.2578125,17.980594758064516,2.421875,4.17578125,-1.07421875,-2.19921875,-2.05859375,-36.0234375,-5.1640625,-7.28125,-3.4296875,-5.5546875,0.3071289063,66.67293639
353,353,6.484627016129027,6.0546875,61.51335685483871,4.390625,22.770161290322577,-3.734375,17.707913306451616,2.046875,4.17578125,-1.04296875,-2.203125,-2.796875,-36.28515625,-5.33203125,-7.2265625,-3.51171875,-5.546875,0.3099365234,66.74354036
354,354,6.392641129032257,5.8828125,64.23513104838709,1.9375,22.3679435483871,-4.0859375,17.428175403225804,1.671875,4.16796875,-1.0,-2.21875,-3.53515625,-36.6875,-5.51953125,-7.078125,-3.625,-5.6015625,0.3141479492,66.81469638
355,355,6.298387096774197,5.6953125,66.91708669354838,-0.484375,21.93724798387096,-4.484375,17.12928427419354,1.3125,4.16015625,-0.9453125,-2.21875,-4.3125,-36.75,-5.58984375,-7.02734375,-3.75,-5.57421875,0.3155517578,66.88962572
356,356,6.204637096774197,5.3046875,69.57384072580646,-2.359375,21.4959677419355,-4.8671875,16.822328629032253,0.9375,4.14453125,-1.75390625,-2.41796875,-4.921875,-36.89453125,-5.6875,-6.96875,-3.84765625,-5.5546875,0.3182983398,66.96871641
357,357,6.11088709677419,4.9921875,72.08266129032258,-4.7109375,20.631048387096776,-5.375,16.499747983870968,0.5703125,4.125,-1.90625,-2.47265625,-5.67578125,-37.40625,-5.83984375,-7.078125,-3.8984375,-5.56640625,0.3239135742,67.04848115
358,358,6.01184475806453,4.59375,74.58039314516128,-8.25,21.87777217741936,-5.984375,16.176663306451616,0.046875,4.11328125,-1.4609375,-3.125,-6.8359375,-38.0234375,-6.06640625,-6.9765625,-4.09765625,-5.5625,0.330871582,67.129526
359,359,5.926915322580643,4.4453125,77.06048387096773,-9.71875,23.048135080645146,-6.3125,15.8266129032258,-0.1796875,4.09375,-1.41796875,-2.99609375,-7.39453125,-38.39453125,-6.19140625,-7.0859375,-4.171875,-5.54296875,0.3350830078,67.21477621
360,360,5.839969758064517,3.9609375,79.53528225806451,-14.78125,24.184223790322594,-7.25,15.498739919354835,-0.9296875,4.0703125,-1.6015625,-3.1796875,-9.1953125,-38.94921875,-6.51953125,-6.921875,-4.38671875,-5.48828125,0.3434448242,67.30139854
361,361,5.748739919354834,3.671875,82.00504032258064,-17.3984375,24.630796370967744,-7.546875,15.181451612903224,-1.2890625,4.0546875,-1.56640625,-3.4140625,-10.16796875,-39.21484375,-6.5859375,-6.7734375,-4.54296875,-5.55859375,0.34765625,67.38543964
362,362,5.662802419354847,3.3046875,84.48034274193547,0.0,25.079133064516135,-8.2109375,14.873487903225811,-1.8359375,4.0390625,-1.76953125,-3.15625,0.0,0.0,-6.8671875,-6.7734375,-4.77734375,-5.5859375,0.3560180664,67.46648019
363,363,5.578629032258077,3.171875,86.95463709677419,4.6953125,25.532006048387093,-8.640625,14.568800403225813,-2.1484375,4.015625,-1.86328125,-3.28125,-2.37109375,-31.60546875,-7.0390625,-6.765625,-4.84765625,-5.5390625,0.3602294922,67.54835839
364,364,5.50504032258065,2.78125,89.42993951612904,1.28125,25.991431451612907,-9.390625,14.264868951612897,-2.75,3.99609375,-2.015625,-3.3359375,-3.51953125,-32.52734375,-7.40625,-6.7421875,-5.07421875,-5.44921875,0.3727416992,67.6316887
365,365,5.42767137096774,2.5390625,91.91028225806451,-1.140625,26.457409274193548,-9.8828125,13.97152217741935,-3.2421875,3.96484375,-2.12890625,-3.34375,-4.44140625,-33.65625,-7.75,-6.828125,-5.28515625,-5.45703125,0.38671875,67.71596307
366,366,5.355594758064517,2.3515625,90.59274193548389,-3.3515625,26.931199596774206,-10.2421875,13.688760080645167,-3.796875,3.91796875,-2.30078125,-3.3125,-5.2578125,-33.625,-7.8359375,-6.59765625,-5.46875,-5.35546875,0.3881225586,67.80272664
367,367,5.2953629032258105,1.9375,89.29007056451614,-7.84375,27.41204637096774,-11.109375,13.4140625,-4.4140625,3.875,-2.59765625,-3.53125,-7.08203125,-34.67578125,-8.30078125,-6.5,-5.73828125,-5.21484375,0.4049072266,67.88781708
368,368,5.237651209677427,1.734375,87.99269153225805,-10.2265625,27.904989919354843,-11.546875,13.143901209677411,-4.71875,3.83203125,-2.7421875,-3.234375,-8.015625,-34.4453125,-8.453125,-6.28125,-5.7890625,-5.04296875,0.4049072266,67.97303853
369,369,5.1764112903225765,1.5390625,86.70589717741936,-12.3046875,28.407258064516125,-11.9375,12.88432459677419,-4.984375,3.78125,-2.81640625,-2.93359375,-8.703125,-33.375,-8.46875,-5.92578125,-5.80859375,-4.6640625,0.3951416016,68.06712365
370,370,5.1136592741935605,1.234375,85.43119959677419,-16.5625,27.66456653225806,-12.671875,12.62802419354838,-5.4609375,3.69140625,-2.78515625,-2.71484375,-10.07421875,-31.97265625,-8.546875,-5.34375,-5.82421875,-4.25390625,0.383972168,68.16115477
371,371,5.050151209677433,1.0390625,84.16683467741936,-18.859375,26.93245967741934,-13.0234375,12.37978830645161,-5.7265625,3.359375,-2.7109375,-3.140625,-10.7890625,-31.42578125,-8.53515625,-5.07421875,-5.71875,-4.12109375,0.3797607422,68.26263945
372,372,4.98891129032257,0.7109375,82.91381048387096,-13.7578125,26.210937500000004,0.0,12.13835685483871,-6.1328125,2.52734375,-2.10546875,-2.3984375,-6.51953125,-22.70703125,0.0,0.0,-4.546875,-3.12109375,0.2875976563,68.35723261
373,373,4.927923387096769,0.6484375,81.67389112903227,-15.1640625,25.50226814516128,-6.7109375,11.90524193548387,-6.2109375,1.46484375,-0.94921875,-2.0390625,-5.2578125,-17.45703125,-20.84765625,-12.125,-3.375,-2.24609375,0.2219848633,68.45988384
374,374,4.866935483870971,0.4765625,80.45211693548387,-17.171875,24.810483870967737,-7.6875,11.681703629032254,-6.3515625,0.2265625,0.34375,-2.203125,-3.12109375,-13.8046875,-19.21484375,-8.59375,-1.53125,-1.44140625,0.1773071289,68.550807
375,375,4.809727822580664,0.390625,79.24042338709678,-17.9609375,24.12651209677418,-8.921875,11.462449596774194,-6.3984375,-0.2265625,0.83203125,-1.921875,-1.74609375,-9.9921875,-18.5234375,-5.3515625,-0.73828125,-0.9453125,0.1284179688,68.64612941
376,376,4.762600806451624,0.265625,78.06527217741936,-18.234375,25.979334677419356,-3.3046875,11.26058467741935,-6.609375,-0.140625,1.0234375,-1.57421875,1.36328125,3.6640625,0.63671875,1.90625,0.74609375,0.640625,-0.04467773438,68.73816063
377,377,4.720010080645149,0.2265625,76.91330645161291,-17.90625,27.84576612903226,-3.0078125,11.067288306451614,-6.6171875,0.25390625,0.30859375,-1.93359375,0.375,1.08203125,0.12890625,0.62890625,0.3125,0.18359375,-0.02789306641,68.82872077
378,378,4.684475806451603,-0.109375,79.3984375,-18.0625,29.733114919354833,-2.9375,10.88835685483871,-6.6796875,0.3515625,0.140625,-2.3359375,-1.2578125,-5.09375,-0.359375,-2.4765625,-0.5078125,-0.62109375,0.05584716797,68.91595372
379,379,4.647933467741944,-0.2734375,79.06098790322581,-18.078125,31.633820564516128,-2.9921875,10.71698588709676,-6.5078125,0.1796875,0.984375,-1.7421875,0.94921875,4.0625,0.16015625,2.08203125,0.3515625,0.4765625,-0.05718994141,69.0038347
380,380,4.623235887096772,-0.421875,78.73639112903227,-17.5078125,31.0453629032258,-2.84375,10.56300403225806,-6.3828125,0.05859375,0.87890625,-1.89453125,1.08984375,3.9140625,0.24609375,1.94921875,0.53515625,0.42578125,-0.05303955078,69.09559891
381,381,4.606854838709675,-0.4765625,78.42842741935485,-17.4140625,30.4742943548387,-2.984375,10.421622983870964,-6.390625,0.0,0.65625,-1.9453125,-0.6015625,-3.4921875,-0.05078125,-1.90234375,-0.0703125,-0.40234375,0.04467773438,69.18550701
382,382,4.5952620967742,-0.7109375,78.13004032258065,-17.546875,29.91784274193548,-3.2265625,10.291834677419358,-6.296875,0.015625,0.8125,-1.625,0.15625,0.8984375,-0.07421875,0.28125,0.234375,0.234375,-0.009765625,69.26952777
383,383,4.596774193548404,-0.8125,77.85912298387099,-17.359375,29.39591733870967,-3.0234375,10.184979838709674,-6.171875,0.0,0.84765625,-1.7109375,0.8359375,3.63671875,0.1484375,1.76953125,0.453125,0.57421875,-0.04602050781,69.34954431
384,384,4.606602822580643,-0.921875,77.60282258064518,-17.1484375,28.89264112903226,-2.90625,10.092993951612886,-6.203125,0.0,0.52734375,-1.75,0.19921875,0.38671875,0.07421875,0.15234375,0.1875,0.1171875,-0.004150390625,69.43156397
385,385,4.624747983870962,-0.984375,77.3664314516129,-17.1953125,28.40650201612902,0.0,10.004032258064507,-6.15625,0.0,0.56640625,-1.55859375,-0.6640625,-3.23046875,0.0,0.0,-0.234375,-0.29296875,0.04327392578,69.51300259
386,386,4.649697580645167,-1.0703125,77.17011088709678,-17.1640625,27.956401209677413,0.0,9.94228830645161,-6.1015625,0.0,0.64453125,-1.3125,0.60546875,2.6015625,0.0,0.0,0.28515625,0.3671875,-0.03210449219,69.59145704
387,387,4.67993951612904,-1.1171875,76.99848790322582,-16.9453125,27.524697580645153,0.0,9.89541330645161,-6.0625,0.0,0.51171875,-1.609375,0.16015625,0.44140625,0.0,0.0,0.12109375,0.0625,-0.004150390625,69.67166459
388,388,4.718245967741944,-1.1640625,76.97505040322582,-16.9296875,27.52469758064516,0.0,9.869203629032253,-6.0703125,0.0,0.58984375,-1.68359375,-0.38671875,-1.80078125,0.0,0.0,-0.12890625,-0.19140625,0.02508544922,69.7530072
389,389,4.761844758064517,-1.1875,76.96219758064518,-16.96875,25.421118951612893,0.0,9.849798387096772,-6.0234375,0.0,0.52734375,-1.39453125,-0.234375,-1.0390625,0.0,0.0,-0.08203125,-0.1015625,0.01531982422,69.83423181
390,390,4.79485887096774,-1.3046875,76.96622983870968,-16.8125,23.40221774193548,0.0,9.838205645161286,-5.9921875,0.0,0.484375,-1.5,0.37109375,1.73828125,0.0,0.0,0.16015625,0.21484375,-0.02093505859,69.9152104
391,391,4.831401209677431,-1.4296875,76.97555443548387,-16.8203125,21.425655241935473,-20.0546875,9.825856854838701,-6.015625,0.0,0.46484375,-1.5078125,-0.22265625,-1.1171875,-0.25390625,-1.12890625,-0.10546875,-0.12890625,0.01531982422,69.99366096
392,392,4.868951612903227,-1.4921875,76.99017137096776,-16.890625,20.146925403225808,-20.03125,9.812499999999991,-5.984375,0.0,0.5078125,-1.3515625,-0.21484375,-0.89453125,-0.2421875,-0.9296875,-0.10546875,-0.09765625,0.01251220703,70.07568327
393,393,4.903477822580647,-1.515625,76.99873991935486,-16.7890625,18.87550403225806,-20.140625,9.798135080645164,-5.9609375,0.0,0.57421875,-1.140625,0.234375,1.0390625,0.2578125,1.0,0.0859375,0.1015625,-0.01251220703,70.16085634
394,394,4.94102822580646,-1.53125,77.00781249999999,-16.734375,17.606602822580637,-20.0703125,9.786038306451612,-5.96875,0.0,0.5078125,-1.14453125,0.18359375,0.6875,0.16015625,0.6875,0.07421875,0.046875,-0.008361816406,70.24660772
395,395,4.966229838709694,-1.7109375,77.01612903225806,-16.828125,16.341229838709666,0.0,9.772681451612891,-6.0234375,0.0,0.6328125,-1.2265625,-0.09375,-0.515625,0.0,0.0,-0.078125,-0.08203125,0.006958007813,70.328764
396,396,4.996471774193553,-1.8359375,77.01940524193547,-16.734375,15.079133064516133,0.0,9.766129032258055,-6.015625,0.0,0.6953125,-1.21484375,0.140625,0.6953125,0.0,0.0,-0.17578125,0.20703125,-0.008361816406,70.40893863
397,397,5.0226814516129,-1.9296875,77.02242943548387,-16.75,13.820060483870964,0.0,9.75831653225806,-6.0078125,0.0,0.7109375,-1.25390625,0.078125,0.453125,0.0,0.0,-0.234375,0.1640625,-0.005554199219,70.49708007
398,398,5.04158266129032,-2.1015625,77.02646169354837,-16.75,12.564264112903217,0.0,9.748991935483874,-6.046875,0.0,0.71875,-1.22265625,-0.1328125,-0.50390625,0.0,0.0,-0.3828125,0.02734375,0.006958007813,70.58569667
399,399,5.062247983870987,-2.21875,77.06905241935486,-16.609375,11.307963709677413,0.0,9.73714717741935,-6.0859375,0.0,0.7265625,-1.1640625,0.0625,0.39453125,0.0,0.0,-0.24609375,0.05078125,-0.004150390625,70.67916607
400,400,5.091985887096773,-2.359375,77.10005040322582,-16.484375,10.053427419354831,0.0,9.721018145161283,-6.4296875,0.0,0.546875,-1.17578125,-0.078125,-0.23828125,0.0,0.0,-0.3203125,-0.1484375,0.004150390625,70.76909842
401,401,5.12651209677419,-2.4453125,77.13004032258064,-16.515625,10.36995967741934,0.0,9.702872983870964,-6.46875,0.0,0.8125,-1.44921875,-0.03515625,-0.15625,0.0,0.0,-0.29296875,-0.125,0.002746582031,70.85705517
402,402,5.16330645161291,-2.546875,77.15574596774194,-16.4296875,10.686743951612904,0.0,9.67943548387097,-6.5703125,0.0,0.70703125,-1.23828125,0.02734375,0.1796875,0.0,0.0,-0.203125,-0.11328125,-0.001342773438,70.94335634
403,403,5.204637096774207,-2.7734375,77.17615927419355,-16.515625,10.686743951612886,0.0,9.654233870967733,-6.6875,0.0,0.83984375,-1.70703125,-0.05078125,-0.3203125,0.0,0.0,-0.21875,-0.15234375,0.004150390625,71.03202249
404,404,5.24949596774195,-2.875,77.19506048387096,-16.4453125,10.6867439516129,0.0,9.627268145161283,-6.7265625,0.0,0.97265625,-1.6484375,0.015625,0.02734375,0.0,0.0,-0.15234375,-0.109375,0.0,71.11822359
405,405,5.29359879032258,-2.96875,77.21370967741936,-16.4375,10.68674395161289,0.0,9.599798387096774,-6.734375,0.0,1.00390625,-1.60546875,0.078125,0.3359375,0.0,0.0,-0.12890625,-0.046875,-0.004150390625,71.20779133
406,406,5.335433467741947,-3.109375,77.22983870967741,-16.34375,10.686743951612897,0.0,9.572076612903226,-6.765625,0.0,0.83203125,-1.296875,-0.03515625,-0.2890625,0.0,0.0,-0.19140625,-0.09375,0.004150390625,71.2937596
407,407,5.384576612903244,-3.15625,77.24319556451616,-16.453125,8.175403225806438,0.0,9.543598790322571,-6.78125,0.0,0.796875,-1.3203125,-0.04296875,-0.2109375,0.0,0.0,-0.1875,-0.0703125,0.002746582031,71.38083358
408,408,5.432963709677407,-3.234375,77.2555443548387,-16.328125,5.6617943548387055,0.0,9.515624999999998,-6.796875,0.0,0.78515625,-1.296875,0.0390625,0.14453125,0.0,0.0,-0.1640625,-0.0234375,-0.001342773438,71.46780784
409,409,5.492439516129027,-3.375,77.26814516129033,-16.2109375,3.148437499999995,0.0,9.487903225806447,-6.7578125,0.0,0.72265625,-1.2734375,0.0,-0.1640625,0.0,0.0,-0.1875,-0.0390625,0.002746582031,71.55478492
410,410,5.552923387096787,-3.3203125,77.27872983870968,-16.1171875,0.633316532258055,0.0,9.461441532258057,-6.765625,0.0,-0.15234375,-0.13671875,0.0078125,0.08984375,0.0,0.0,-0.171875,-0.01171875,0.0,71.64376039
411,411,5.6136592741935605,-3.3515625,77.28830645161293,-16.0390625,0.6333165322580557,0.0,9.434727822580639,-6.59375,0.0,-0.2421875,-0.12890625,0.0703125,0.18359375,0.0,0.0,0.14453125,0.09765625,-0.001342773438,71.73188343
412,412,5.66834677419357,-3.390625,77.29737903225808,-16.015625,0.6333165322580583,0.0,9.406754032258057,-6.5234375,0.0,-0.25,-0.09765625,0.01953125,0.0703125,0.0,0.0,0.14453125,0.11328125,0.0,71.82110418
413,413,5.720514112903227,-3.53125,77.30594758064518,-15.953125,0.6333165322580592,0.0,9.379788306451607,-6.328125,0.0,0.36328125,-0.453125,-0.01171875,0.08203125,0.0,0.0,0.14453125,0.1328125,0.0,71.91273546
414,414,5.771925403225797,-3.6796875,77.31527217741936,-17.1953125,0.6333165322580541,0.0,9.354334677419354,-6.2578125,0.0,0.8671875,-1.1640625,-0.00390625,-0.0078125,0.0,0.0,0.08203125,0.078125,0.0,72.00378169
415,415,5.8155241935484,-3.84375,77.32610887096774,-17.265625,0.6333165322580625,0.0,9.328377016129021,-6.203125,0.0,0.98046875,-0.9375,0.015625,-0.03515625,0.0,0.0,0.03125,0.0234375,0.0,72.09443086
416,416,5.858114919354834,-4.0,77.33845766129032,-17.1796875,0.6333165322580608,-9.296875,9.310735887096767,-6.1171875,0.0,0.79296875,-1.07421875,0.00390625,-0.01171875,-1.125,-0.8671875,-0.046875,0.0078125,0.0,72.18723624
417,417,5.889112903225814,-4.0625,77.35080645161293,-16.8359375,0.6333165322580566,-8.953125,9.292842741935484,-6.0,0.0,0.60546875,-0.94921875,0.0390625,0.125,0.06640625,-0.00390625,-0.2265625,0.0546875,-0.001342773438,72.27917411
418,418,5.918850806451627,-4.140625,77.36466733870968,-16.6640625,0.6333165322580541,0.0,9.273941532258066,-5.9296875,0.0,0.6796875,-0.6015625,0.015625,0.02734375,0.0,0.0,-0.203125,-0.01953125,0.0,72.36818074
419,419,5.935231854838727,-4.21875,77.38054435483873,-16.4453125,0.6333165322580498,0.0,9.255544354838701,-5.875,0.0,0.66015625,-0.453125,-0.01953125,0.06640625,0.0,0.0,-0.1640625,-0.05859375,0.0,72.45738357
420,420,5.950100806451624,-4.25,77.39944556451616,-16.3671875,0.6333165322580608,0.0,9.23714717741934,-5.8046875,0.0,0.62890625,-0.359375,0.04296875,0.15625,0.0,0.0,-0.140625,-0.05078125,-0.001342773438,72.5464473
421,421,5.9652217741935605,-4.2421875,77.41910282258064,-16.2890625,0.6333165322580524,0.0,9.221522177419345,-5.78125,0.0,0.5625,-0.21484375,0.01953125,0.0390625,0.0,0.0,-0.05078125,-0.0625,0.0,72.63522338
422,422,5.976058467741944,-4.59375,77.44128024193547,-16.2890625,0.6333165322580533,0.0,9.20917338709677,-5.75,0.0,1.3984375,-0.7265625,0.0078125,0.12890625,0.0,0.0,-0.01953125,-0.046875,-0.001342773438,72.7218783
423,423,5.9853830645161405,-4.6015625,77.46698588709678,-16.1796875,0.9501008064516058,0.0,9.200604838709673,-5.7265625,0.0,1.09375,-0.6875,0.0390625,0.1328125,0.0,0.0,0.00390625,-0.0390625,-0.001342773438,72.80447695
424,424,5.9934475806451735,-4.8359375,77.49722782258065,-16.1328125,1.2666330645161268,0.0,9.19808467741935,-5.7265625,0.0,2.71875,-0.59765625,0.01171875,0.1484375,0.0,0.0,0.02734375,-0.01953125,-0.001342773438,72.88944318
425,425,5.9977318548387135,-4.9296875,77.5287298387097,-16.09375,1.2666330645161208,0.0,9.201360887096767,-5.703125,0.0,2.6328125,-0.59765625,0.0390625,0.12109375,0.0,0.0,0.0703125,-0.01953125,-0.001342773438,72.9728545
426,426,6.0017641129032135,-5.03125,77.56930443548387,-15.9921875,1.266633064516125,0.0,9.20816532258064,-5.703125,0.0,2.625,-0.50390625,0.04296875,0.13671875,0.0,0.0,0.07421875,-0.01171875,-0.001342773438,73.05710262
427,427,6.004032258064527,-5.078125,77.56930443548387,-15.9453125,1.26663306451612,0.0,9.209677419354831,-5.6875,0.0,2.265625,-0.3046875,0.01953125,0.13671875,0.0,0.0,0.125,-0.02734375,-0.001342773438,73.14358353
